timestamp,symbol,price,rsi,sma_7,sma_21,sma_50,sma_200,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,obv,vwap,recomendacion
2025-07-23T21:58:27.692562,SHIBUSDT,1.375e-05,21.4,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1550794969825.0,0.0,Comprar
2025-07-23T21:58:27.790571,ETHUSDT,3586.32,38.16,3592.6471,3652.8614,3686.9764,3553.6158,-34.4381,-28.2621,-6.1759,3761.4815,3648.578,3535.6745,638460.3927,3538.1757,Vender
2025-07-23T21:58:27.813452,BTCUSDT,118176.99,48.45,118180.2843,118371.6862,118381.4932,118336.9257,-155.8117,-137.0734,-18.7384,119099.8859,118315.8595,117531.8331,12098.4738,118303.1605,Vender
2025-07-23T21:58:27.889378,DOTUSDT,4.1,19.26,4.1489,4.3146,4.3808,4.3231,-0.0883,-0.0665,-0.0218,4.6019,4.3064,4.011,76634.55,4.3327,Comprar
2025-07-23T21:58:28.149933,ADAUSDT,0.8065,24.86,0.8155,0.8484,0.8678,0.8304,-0.0191,-0.0151,-0.004,0.9051,0.8465,0.7878,189388651.6,0.8374,Comprar
2025-07-23T21:58:29.321819,SANDUSDT,0.3031,17.68,0.307,0.3228,0.3306,0.3282,-0.0087,-0.0065,-0.0021,0.3488,0.3221,0.2954,-26943683.0,0.3289,Comprar
2025-07-23T21:58:35.002613,MANAUSDT,0.3145,20.41,0.3207,0.3367,0.3431,0.3356,-0.0086,-0.0062,-0.0024,0.3638,0.3359,0.3081,-6003249.0,0.3365,Comprar
2025-07-23T21:58:35.090790,THETAUSDT,0.895,22.89,0.907,0.9468,0.9468,0.9054,-0.0164,-0.0091,-0.0073,1.0155,0.946,0.8765,1789343.4,0.9116,Comprar
2025-07-23T21:58:35.143302,SUSDT,0.3403,20.3,0.3456,0.362,0.3728,0.3811,-0.0096,-0.0078,-0.0018,0.3898,0.3611,0.3324,-6129667.1,0.3818,Comprar
2025-07-23T21:58:43.205513,SHIBUSDT,1.374e-05,21.03,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1551607948632.0,0.0,Comprar
2025-07-23T21:58:43.217164,BTCUSDT,118152.29,48.23,118176.7557,118370.51,118380.9992,118336.8022,-157.7821,-137.4674,-20.3147,119099.5992,118314.6245,117529.6498,12100.5102,118303.0446,Vender
2025-07-23T21:58:43.268010,ETHUSDT,3583.63,37.7,3592.2629,3652.7333,3686.9226,3553.6023,-34.6526,-28.305,-6.3476,3761.6494,3648.4435,3535.2376,638773.8391,3538.1637,Mantener
2025-07-23T21:58:46.696238,DOTUSDT,4.094,18.84,4.148,4.3143,4.3807,4.323,-0.0888,-0.0666,-0.0222,4.6024,4.3062,4.0099,-1418412.89,4.3327,Comprar
2025-07-23T21:58:48.745007,ADAUSDT,0.8055,24.65,0.8153,0.8484,0.8678,0.8304,-0.0192,-0.0152,-0.004,0.9052,0.8464,0.7876,156458365.6,0.8374,Comprar
2025-07-23T21:58:50.409259,SANDUSDT,0.3024,16.45,0.3069,0.3228,0.3306,0.3282,-0.0087,-0.0065,-0.0022,0.3489,0.3221,0.2953,-28850309.0,0.3289,Comprar
2025-07-23T21:58:52.863256,THETAUSDT,0.893,21.95,0.9067,0.9467,0.9468,0.9054,-0.0166,-0.0092,-0.0074,1.0157,0.9459,0.8761,1793961.4,0.9116,Comprar
2025-07-23T21:58:54.215547,MANAUSDT,0.3144,20.27,0.3207,0.3367,0.3431,0.3356,-0.0087,-0.0062,-0.0024,0.3638,0.3359,0.308,-6003189.0,0.3365,Comprar
2025-07-23T21:58:56.455341,SUSDT,0.3401,20.22,0.3456,0.362,0.3728,0.3811,-0.0097,-0.0078,-0.0019,0.3898,0.3611,0.3324,-10108606.2,0.3818,Comprar
2025-07-23T21:59:00.287422,SHIBUSDT,1.373e-05,20.66,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1551680158631.0,0.0,Comprar
2025-07-23T21:59:00.753544,BTCUSDT,118120.0,47.92,118172.1429,118368.9724,118380.3534,118336.6407,-160.3579,-137.9826,-22.3753,119099.4451,118313.01,117526.5749,12102.0578,118302.8935,Vender
2025-07-23T21:59:02.349812,DOTUSDT,4.09,18.71,4.1474,4.3141,4.3806,4.323,-0.0891,-0.0667,-0.0224,4.6028,4.306,4.0091,-1419016.12,4.3326,Comprar
2025-07-23T21:59:03.107903,ETHUSDT,3583.27,37.64,3592.2114,3652.7162,3686.9154,3553.6006,-34.6814,-28.3108,-6.3706,3761.6727,3648.4255,3535.1783,639048.9705,3538.1635,Mantener
2025-07-23T21:59:04.168148,ADAUSDT,0.8053,24.61,0.8153,0.8484,0.8678,0.8304,-0.0192,-0.0152,-0.004,0.9052,0.8464,0.7876,156448219.3,0.8374,Comprar
2025-07-23T21:59:08.569383,SANDUSDT,0.3026,16.81,0.3069,0.3228,0.3306,0.3282,-0.0087,-0.0065,-0.0022,0.3489,0.3221,0.2953,-26941911.0,0.3289,Comprar
2025-07-23T21:59:10.057551,THETAUSDT,0.891,21.34,0.9064,0.9466,0.9467,0.9054,-0.0167,-0.0092,-0.0075,1.0159,0.9458,0.8757,493200.5,0.9116,Comprar
2025-07-23T21:59:10.514908,MANAUSDT,0.3142,20.0,0.3206,0.3367,0.3431,0.3356,-0.0087,-0.0062,-0.0024,0.3639,0.3359,0.308,-6000743.0,0.3365,Comprar
2025-07-23T21:59:11.262079,SUSDT,0.3397,20.07,0.3456,0.362,0.3728,0.3811,-0.0097,-0.0078,-0.0019,0.3899,0.3611,0.3323,-10134376.0,0.3818,Comprar
2025-07-23T21:59:12.956312,SHIBUSDT,1.372e-05,20.28,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1551726268141.0,0.0,Comprar
2025-07-23T21:59:14.933943,ETHUSDT,3582.1,37.44,3592.0443,3652.6605,3686.892,3553.5947,-34.7747,-28.3294,-6.4452,3761.7499,3648.367,3534.9841,639108.7457,3538.1577,Mantener
2025-07-23T21:59:15.530474,BTCUSDT,118100.0,47.74,118169.2857,118368.02,118379.9534,118336.5407,-161.9534,-138.3017,-23.6517,119099.4744,118312.01,117524.5456,12104.6675,118302.7971,Vender
2025-07-23T21:59:17.236873,DOTUSDT,4.091,18.74,4.1476,4.3142,4.3806,4.323,-0.089,-0.0667,-0.0224,4.6027,4.306,4.0093,-1421587.83,4.3327,Comprar
2025-07-23T21:59:17.385759,ETHUSDT,3581.56,37.35,3591.9671,3652.6348,3686.8812,3553.592,-34.8178,-28.3381,-6.4797,3761.7862,3648.34,3534.8938,639130.0258,3538.155,Mantener
2025-07-23T21:59:17.603250,ADAUSDT,0.8044,24.44,0.8152,0.8483,0.8678,0.8304,-0.0193,-0.0152,-0.0041,0.9053,0.8464,0.7874,156440332.4,0.8374,Comprar
2025-07-23T21:59:17.966327,BTCUSDT,118086.42,47.61,118167.3457,118367.3733,118379.6818,118336.4729,-163.0367,-138.5184,-24.5183,119099.5485,118311.331,117523.1135,12104.7741,118302.7339,Vender
2025-07-23T21:59:18.625941,SANDUSDT,0.3026,16.81,0.3069,0.3228,0.3306,0.3282,-0.0087,-0.0065,-0.0022,0.3489,0.3221,0.2953,-26941911.0,0.3289,Comprar
2025-07-23T21:59:20.285791,MANAUSDT,0.3137,19.3,0.3206,0.3367,0.3431,0.3356,-0.0087,-0.0062,-0.0025,0.3639,0.3359,0.3079,-5981406.0,0.3365,Comprar
2025-07-23T21:59:23.930269,THETAUSDT,0.891,21.34,0.9064,0.9466,0.9467,0.9054,-0.0167,-0.0092,-0.0075,1.0159,0.9458,0.8757,492709.9,0.9116,Comprar
2025-07-23T21:59:25.108601,SUSDT,0.3396,20.04,0.3455,0.362,0.3728,0.3811,-0.0097,-0.0078,-0.0019,0.3899,0.3611,0.3323,-10135462.3,0.3818,Comprar
2025-07-23T21:59:25.470091,SHIBUSDT,1.372e-05,20.28,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1551926411216.0,0.0,Comprar
2025-07-23T21:59:41.338465,SANDUSDT,0.3025,16.63,0.3069,0.3228,0.3306,0.3282,-0.0087,-0.0065,-0.0022,0.3489,0.3221,0.2953,-26921449.0,0.3289,Comprar
2025-07-23T21:59:41.379583,ETHUSDT,3587.83,38.41,3592.8629,3652.9333,3687.0066,3553.6234,-34.3176,-28.238,-6.0796,3761.3923,3648.6535,3535.9147,639526.6264,3538.1907,Vender
2025-07-23T21:59:41.381399,ADAUSDT,0.8058,24.71,0.8154,0.8484,0.8678,0.8304,-0.0192,-0.0152,-0.004,0.9052,0.8464,0.7877,156358168.7,0.8374,Comprar
2025-07-23T21:59:43.565851,THETAUSDT,0.891,21.34,0.9064,0.9466,0.9467,0.9054,-0.0167,-0.0092,-0.0075,1.0159,0.9458,0.8757,490630.3,0.9116,Comprar
2025-07-23T21:59:44.143921,DOTUSDT,4.095,18.87,4.1481,4.3144,4.3807,4.323,-0.0887,-0.0666,-0.0221,4.6023,4.3062,4.0101,-1429198.56,4.3327,Comprar
2025-07-23T21:59:44.710758,BTCUSDT,118108.54,47.82,118170.5057,118368.4267,118380.1242,118336.5835,-161.2721,-138.1654,-23.1067,119099.4502,118312.437,117525.4238,12113.2595,118302.8246,Vender
2025-07-23T21:59:53.426268,MANAUSDT,0.3146,20.55,0.3207,0.3367,0.3431,0.3356,-0.0086,-0.0062,-0.0024,0.3638,0.336,0.3081,-5969117.0,0.3365,Comprar
2025-07-23T21:59:54.610799,SUSDT,0.34,20.19,0.3456,0.362,0.3728,0.3811,-0.0097,-0.0078,-0.0019,0.3898,0.3611,0.3324,-10187358.8,0.3818,Comprar
2025-07-23T21:59:56.763766,SHIBUSDT,1.374e-05,21.03,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1553296958850.0,0.0,Comprar
2025-07-23T21:59:59.948024,ADAUSDT,0.8069,25.1,0.8155,0.8484,0.8678,0.8304,-0.0191,-0.0151,-0.0039,0.9051,0.8465,0.7879,222429771.1,0.8374,Comprar
2025-07-23T22:00:01.593409,DOTUSDT,4.1,19.26,4.1489,4.3146,4.3808,4.3231,-0.0883,-0.0665,-0.0218,4.6019,4.3064,4.011,91401.78,4.3327,Comprar
2025-07-23T22:00:02.130184,SANDUSDT,0.3029,17.34,0.307,0.3228,0.3306,0.3282,-0.0087,-0.0065,-0.0021,0.3488,0.3221,0.2954,-26920036.0,0.3289,Comprar
2025-07-23T22:00:04.124664,THETAUSDT,0.893,14.67,0.901,0.9433,0.9454,0.906,-0.0175,-0.0108,-0.0067,1.0157,0.9425,0.8692,677010.9,0.9132,Comprar
2025-07-23T22:00:04.734968,ETHUSDT,3590.29,35.68,3585.6671,3646.0438,3683.7664,3556.7029,-33.2441,-29.1938,-4.0503,3746.8928,3641.068,3535.2432,579961.5789,3543.5296,Vender
2025-07-23T22:00:07.580865,BTCUSDT,118165.52,47.68,118123.4986,118308.9086,118406.103,118347.7342,-148.2875,-139.2605,-9.027,118970.1135,118269.8175,117569.5215,9814.8126,118349.2977,Vender
2025-07-23T22:00:09.844144,MANAUSDT,0.3145,16.76,0.3184,0.3349,0.3424,0.3356,-0.0089,-0.0067,-0.0021,0.3627,0.3342,0.3057,-6991150.0,0.3368,Comprar
2025-07-23T22:00:10.773589,SHIBUSDT,1.372e-05,17.79,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1450390393494.0,0.0,Comprar
2025-07-23T22:00:10.940667,SUSDT,0.3399,14.79,0.3434,0.3601,0.3718,0.3811,-0.0098,-0.0082,-0.0016,0.388,0.3592,0.3303,-9159426.6,0.3822,Comprar
2025-07-23T22:00:12.295214,ADAUSDT,0.8049,21.21,0.8113,0.8445,0.8663,0.8309,-0.0194,-0.016,-0.0034,0.9008,0.8424,0.7841,209263037.6,0.8385,Comprar
2025-07-23T22:00:16.091437,DOTUSDT,4.096,18.98,4.1279,4.2964,4.3739,4.3243,-0.0901,-0.0712,-0.0189,4.5842,4.287,3.9899,-299040.01,4.3351,Comprar
2025-07-23T22:00:16.102149,SANDUSDT,0.3028,13.66,0.305,0.3212,0.3298,0.3283,-0.0088,-0.007,-0.0018,0.3475,0.3204,0.2933,-28056035.0,0.3292,Comprar
2025-07-23T22:00:17.226896,THETAUSDT,0.893,14.67,0.901,0.9433,0.9454,0.906,-0.0175,-0.0108,-0.0067,1.0157,0.9425,0.8692,677078.3,0.9132,Comprar
2025-07-23T22:00:17.737750,MANAUSDT,0.3145,16.76,0.3184,0.3349,0.3424,0.3356,-0.0089,-0.0067,-0.0021,0.3627,0.3342,0.3057,-6991150.0,0.3368,Comprar
2025-07-23T22:00:19.559799,SHIBUSDT,1.374e-05,17.96,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1452091680348.0,0.0,Comprar
2025-07-23T22:00:21.613953,SUSDT,0.3403,14.91,0.3434,0.3601,0.3719,0.3811,-0.0098,-0.0082,-0.0016,0.388,0.3592,0.3304,-9156332.0,0.3822,Comprar
2025-07-23T22:00:22.556618,BTCUSDT,118168.33,47.7,118123.9,118309.0424,118406.1592,118347.7482,-148.0634,-139.2157,-8.8477,118970.1714,118269.958,117569.7446,9812.8975,118349.2952,Vender
2025-07-23T22:00:22.558607,ETHUSDT,3589.8,35.63,3585.5971,3646.0205,3683.7566,3556.7005,-33.2832,-29.2016,-4.0816,3746.9155,3641.0435,3535.1715,579903.7908,3543.53,Vender
2025-07-23T22:00:27.952777,BTCUSDT,118183.78,47.84,118126.1071,118309.7781,118406.4682,118347.8255,-146.8309,-138.9692,-7.8617,118970.5276,118270.7305,117570.9334,9820.1454,118349.2953,Vender
2025-07-23T22:00:30.081309,ETHUSDT,3589.87,35.64,3585.6071,3646.0238,3683.758,3556.7009,-33.2776,-29.2005,-4.0771,3746.9122,3641.047,3535.1818,579866.9526,3543.5302,Vender
2025-07-23T22:00:40.909694,ETHUSDT,3585.99,35.25,3585.0529,3645.839,3683.6804,3556.6815,-33.5871,-29.2624,-4.3247,3747.1061,3640.853,3534.5999,579777.0887,3543.5306,Mantener
2025-07-23T22:00:40.934388,ADAUSDT,0.8043,21.11,0.8112,0.8445,0.8663,0.8309,-0.0194,-0.016,-0.0034,0.9008,0.8424,0.784,209193929.4,0.8385,Comprar
2025-07-23T22:00:41.129662,THETAUSDT,0.892,14.09,0.9009,0.9433,0.9454,0.906,-0.0176,-0.0109,-0.0067,1.0157,0.9424,0.8691,676979.1,0.9132,Comprar
2025-07-23T22:00:43.688129,BTCUSDT,118108.0,47.19,118115.2814,118306.1695,118404.9526,118347.4466,-152.876,-140.1782,-12.6978,118969.3963,118266.9415,117564.4867,9809.4507,118349.2874,Vender
2025-07-23T22:00:44.561594,DOTUSDT,4.091,18.82,4.1271,4.2962,4.3738,4.3243,-0.0905,-0.0713,-0.0192,4.5846,4.2868,3.989,-302929.24,4.3351,Comprar
2025-07-23T22:00:44.866361,SANDUSDT,0.3023,13.51,0.3049,0.3212,0.3298,0.3283,-0.0088,-0.007,-0.0018,0.3476,0.3204,0.2932,-28062361.0,0.3292,Comprar
2025-07-23T22:01:00.055934,ETHUSDT,3584.29,35.09,3584.81,3645.7581,3683.6464,3556.6729,-33.7227,-29.2895,-4.4332,3747.1991,3640.768,3534.3369,579678.1458,3543.5311,Mantener
2025-07-23T22:01:00.151609,BTCUSDT,118075.42,46.92,118110.6271,118304.6181,118404.301,118347.2837,-155.475,-140.698,-14.777,118969.3834,118265.3125,117561.2416,9800.0341,118349.2664,Vender
2025-07-23T22:01:01.867756,ADAUSDT,0.8041,21.07,0.8112,0.8445,0.8663,0.8309,-0.0194,-0.016,-0.0034,0.9008,0.8424,0.7839,209082814.5,0.8385,Comprar
2025-07-23T22:01:02.126996,SANDUSDT,0.3019,13.39,0.3049,0.3211,0.3298,0.3282,-0.0089,-0.007,-0.0019,0.3476,0.3204,0.2931,-28062818.0,0.3292,Comprar
2025-07-23T22:01:02.509589,DOTUSDT,4.085,18.62,4.1263,4.2959,4.3737,4.3242,-0.091,-0.0714,-0.0196,4.5851,4.2865,3.9879,-306314.88,4.3351,Comprar
2025-07-23T22:01:02.757181,THETAUSDT,0.892,14.09,0.9009,0.9433,0.9454,0.906,-0.0176,-0.0109,-0.0067,1.0157,0.9424,0.8691,676979.1,0.9132,Comprar
2025-07-23T22:01:11.092818,MANAUSDT,0.3141,16.64,0.3184,0.3349,0.3424,0.3356,-0.0089,-0.0068,-0.0021,0.3627,0.3341,0.3056,-6993408.0,0.3368,Comprar
2025-07-23T22:01:11.694599,SUSDT,0.3398,14.76,0.3434,0.3601,0.3718,0.3811,-0.0098,-0.0082,-0.0016,0.388,0.3592,0.3303,-9171164.8,0.3822,Comprar
2025-07-23T22:01:12.574409,SHIBUSDT,1.371e-05,17.7,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1448719326940.0,0.0,Comprar
2025-07-23T22:01:14.721117,BTCUSDT,118093.73,47.07,118113.2429,118305.49,118404.6672,118347.3752,-154.0144,-140.4059,-13.6085,118969.3558,118266.228,117563.1002,9797.7809,118349.2643,Vender
2025-07-23T22:01:16.503518,DOTUSDT,4.089,18.75,4.1269,4.2961,4.3738,4.3242,-0.0907,-0.0714,-0.0194,4.5848,4.2867,3.9886,-306905.18,4.3351,Comprar
2025-07-23T22:01:17.004585,ETHUSDT,3585.8,35.23,3585.0257,3645.83,3683.6766,3556.6805,-33.6023,-29.2655,-4.3368,3747.1163,3640.8435,3534.5707,579598.8741,3543.5316,Mantener
2025-07-23T22:01:18.857921,SANDUSDT,0.302,13.42,0.3049,0.3212,0.3298,0.3283,-0.0088,-0.007,-0.0019,0.3476,0.3204,0.2932,-28065290.0,0.3292,Comprar
2025-07-23T22:01:21.689563,ADAUSDT,0.8046,21.16,0.8113,0.8445,0.8663,0.8309,-0.0194,-0.016,-0.0034,0.9008,0.8424,0.784,208939171.4,0.8385,Comprar
2025-07-23T22:01:22.976124,THETAUSDT,0.891,14.0,0.9007,0.9432,0.9454,0.906,-0.0177,-0.0109,-0.0068,1.0158,0.9424,0.8689,673887.9,0.9132,Comprar
2025-07-23T22:01:27.740058,SUSDT,0.3397,14.73,0.3434,0.3601,0.3718,0.3811,-0.0098,-0.0082,-0.0016,0.388,0.3591,0.3303,-9174049.8,0.3822,Comprar
2025-07-23T22:01:27.753764,MANAUSDT,0.314,16.61,0.3184,0.3349,0.3424,0.3356,-0.0089,-0.0068,-0.0022,0.3627,0.3341,0.3056,-6993428.0,0.3368,Comprar
2025-07-23T22:01:29.317080,SHIBUSDT,1.37e-05,17.62,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1446382921773.0,0.0,Comprar
2025-07-23T22:01:33.508793,DOTUSDT,4.088,18.72,4.1267,4.296,4.3737,4.3242,-0.0908,-0.0714,-0.0194,4.5849,4.2866,3.9884,-307072.23,4.3351,Comprar
2025-07-23T22:01:34.658183,SANDUSDT,0.302,13.42,0.3049,0.3212,0.3298,0.3283,-0.0088,-0.007,-0.0019,0.3476,0.3204,0.2932,-28066942.0,0.3292,Comprar
2025-07-23T22:01:36.407083,ADAUSDT,0.804,21.05,0.8112,0.8445,0.8663,0.8309,-0.0194,-0.016,-0.0034,0.9008,0.8424,0.7839,208933540.9,0.8385,Comprar
2025-07-23T22:01:36.699698,ETHUSDT,3585.19,35.17,3584.9386,3645.801,3683.6644,3556.6775,-33.6509,-29.2752,-4.3758,3747.1493,3640.813,3534.4767,579572.542,3543.5317,Mantener
2025-07-23T22:01:40.433216,THETAUSDT,0.89,13.91,0.9006,0.9432,0.9454,0.906,-0.0178,-0.0109,-0.0069,1.0159,0.9423,0.8687,673841.9,0.9132,Comprar
2025-07-23T22:01:44.808694,SUSDT,0.3389,14.51,0.3432,0.3601,0.3718,0.3811,-0.0099,-0.0082,-0.0017,0.3881,0.3591,0.3301,-9365834.9,0.3822,Comprar
2025-07-23T22:01:44.876788,MANAUSDT,0.3135,16.46,0.3183,0.3349,0.3424,0.3356,-0.009,-0.0068,-0.0022,0.3628,0.3341,0.3055,-6995155.0,0.3368,Comprar
2025-07-23T22:01:45.335532,SHIBUSDT,1.369e-05,17.54,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1445915845447.0,0.0,Comprar
2025-07-23T22:01:45.891428,BTCUSDT,118074.83,46.91,118110.5429,118304.59,118404.2892,118347.2807,-155.522,-140.7074,-14.8146,118969.3857,118265.283,117561.1803,9796.5784,118349.2592,Vender
2025-07-23T22:01:47.556391,BTCUSDT,118074.82,46.91,118110.5414,118304.5895,118404.289,118347.2807,-155.5228,-140.7076,-14.8153,118969.3858,118265.2825,117561.1792,9796.5647,118349.2592,Vender
2025-07-23T22:01:51.808560,DOTUSDT,4.084,18.59,4.1261,4.2959,4.3737,4.3242,-0.0911,-0.0714,-0.0197,4.5852,4.2865,3.9877,-307106.56,4.3351,Comprar
2025-07-23T22:01:52.361054,SANDUSDT,0.3016,13.3,0.3048,0.3211,0.3298,0.3282,-0.0089,-0.007,-0.0019,0.3476,0.3204,0.2931,-28067682.0,0.3292,Comprar
2025-07-23T22:01:54.324031,ADAUSDT,0.8028,20.84,0.811,0.8444,0.8663,0.8309,-0.0195,-0.016,-0.0035,0.9009,0.8423,0.7837,208928727.0,0.8385,Comprar
2025-07-23T22:01:56.271167,ETHUSDT,3582.51,34.91,3584.5557,3645.6733,3683.6108,3556.6641,-33.8647,-29.3179,-4.5468,3747.3017,3640.679,3534.0563,579377.0511,3543.5326,Mantener
2025-07-23T22:01:57.905883,THETAUSDT,0.89,13.91,0.9006,0.9432,0.9454,0.906,-0.0178,-0.0109,-0.0069,1.0159,0.9423,0.8687,671802.2,0.9132,Comprar
2025-07-23T22:01:58.415478,SUSDT,0.3386,14.42,0.3432,0.3601,0.3718,0.3811,-0.0099,-0.0082,-0.0017,0.3881,0.3591,0.3301,-9368194.0,0.3822,Mantener
2025-07-23T22:01:59.938020,MANAUSDT,0.3134,16.43,0.3183,0.3349,0.3424,0.3356,-0.009,-0.0068,-0.0022,0.3628,0.3341,0.3055,-6997424.0,0.3368,Comprar
2025-07-23T22:02:00.494302,SHIBUSDT,1.366e-05,17.29,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1438370649778.0,0.0,Comprar
2025-07-23T22:02:08.145396,DOTUSDT,4.082,18.52,4.1259,4.2958,4.3736,4.3242,-0.0913,-0.0715,-0.0198,4.5854,4.2864,3.9873,-308965.23,4.3351,Comprar
2025-07-23T22:02:08.156974,SANDUSDT,0.3012,13.19,0.3048,0.3211,0.3298,0.3282,-0.0089,-0.007,-0.0019,0.3477,0.3203,0.293,-28072192.0,0.3291,Comprar
2025-07-23T22:02:10.038244,BTCUSDT,118062.5,46.81,118108.7814,118304.0029,118404.0426,118347.2191,-156.5056,-140.9041,-15.6015,118969.4564,118264.6665,117559.8766,9796.0183,118349.2562,Vender
2025-07-23T22:02:11.009369,ADAUSDT,0.8026,20.81,0.811,0.8444,0.8663,0.8309,-0.0195,-0.016,-0.0035,0.9009,0.8423,0.7837,208897012.2,0.8385,Comprar
2025-07-23T22:02:11.047004,ETHUSDT,3582.39,34.9,3584.5386,3645.6676,3683.6084,3556.6634,-33.8743,-29.3199,-4.5544,3747.3088,3640.673,3534.0372,579357.7585,3543.5327,Mantener
2025-07-23T22:02:11.971644,THETAUSDT,0.889,13.82,0.9004,0.9431,0.9454,0.906,-0.0178,-0.0109,-0.0069,1.016,0.9422,0.8685,671779.7,0.9132,Comprar
2025-07-23T22:02:14.967518,SUSDT,0.3383,14.34,0.3432,0.36,0.3718,0.3811,-0.0099,-0.0082,-0.0017,0.3881,0.3591,0.33,-9370142.0,0.3822,Mantener
2025-07-23T22:02:15.064684,MANAUSDT,0.3127,16.23,0.3182,0.3349,0.3423,0.3356,-0.009,-0.0068,-0.0022,0.3628,0.3341,0.3053,-7000055.0,0.3368,Comprar
2025-07-23T22:02:15.591684,SHIBUSDT,1.365e-05,17.21,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1437584445393.0,0.0,Comprar
2025-07-23T22:02:22.464907,SANDUSDT,0.3014,13.25,0.3048,0.3211,0.3298,0.3282,-0.0089,-0.007,-0.0019,0.3477,0.3204,0.293,-28072284.0,0.3291,Comprar
2025-07-23T22:02:24.311767,DOTUSDT,4.085,18.62,4.1263,4.2959,4.3737,4.3242,-0.091,-0.0714,-0.0196,4.5851,4.2865,3.9879,-310405.96,4.3351,Comprar
2025-07-23T22:02:24.369193,BTCUSDT,118057.78,46.77,118108.1071,118303.7781,118403.9482,118347.1955,-156.8822,-140.9795,-15.9027,118969.4942,118264.4305,117559.3668,9795.5558,118349.2545,Vender
2025-07-23T22:02:24.647483,ETHUSDT,3583.8,35.04,3584.74,3645.7348,3683.6366,3556.6705,-33.7618,-29.2974,-4.4645,3747.2268,3640.7435,3534.2602,579285.0731,3543.5332,Mantener
2025-07-23T22:02:25.065236,ADAUSDT,0.8028,20.84,0.811,0.8444,0.8663,0.8309,-0.0195,-0.016,-0.0035,0.9009,0.8423,0.7837,208839981.0,0.8385,Comprar
2025-07-23T22:02:25.122999,THETAUSDT,0.889,13.82,0.9004,0.9431,0.9454,0.906,-0.0178,-0.0109,-0.0069,1.016,0.9422,0.8685,671779.7,0.9132,Comprar
2025-07-23T22:02:29.441924,SUSDT,0.3385,14.4,0.3432,0.3601,0.3718,0.3811,-0.0099,-0.0082,-0.0017,0.3881,0.3591,0.3301,-9373339.5,0.3822,Mantener
2025-07-23T22:02:31.770731,MANAUSDT,0.3127,16.23,0.3182,0.3349,0.3423,0.3356,-0.009,-0.0068,-0.0022,0.3628,0.3341,0.3053,-7031378.0,0.3368,Comprar
2025-07-23T22:02:32.307512,SHIBUSDT,1.364e-05,17.13,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1436992263382.0,0.0,Mantener
2025-07-23T22:02:39.320809,SANDUSDT,0.301,13.14,0.3047,0.3211,0.3298,0.3282,-0.0089,-0.007,-0.0019,0.3477,0.3203,0.293,-28079712.0,0.3291,Comprar
2025-07-23T22:02:40.387960,DOTUSDT,4.077,18.37,4.1251,4.2955,4.3735,4.3242,-0.0917,-0.0715,-0.0201,4.5858,4.2861,3.9864,-312939.83,4.3351,Mantener
2025-07-23T22:02:41.747982,ADAUSDT,0.8018,20.67,0.8109,0.8444,0.8663,0.8309,-0.0196,-0.016,-0.0036,0.901,0.8423,0.7835,208790119.5,0.8385,Mantener
2025-07-23T22:02:41.776597,THETAUSDT,0.888,13.73,0.9003,0.9431,0.9453,0.906,-0.0179,-0.0109,-0.007,1.0161,0.9422,0.8683,670421.8,0.9132,Comprar
2025-07-23T22:02:42.136223,BTCUSDT,118041.99,46.64,118105.8514,118303.0262,118403.6324,118347.1165,-158.1418,-141.2314,-16.9104,118969.6632,118263.641,117557.6188,9794.7855,118349.2502,Vender
2025-07-23T22:02:42.609932,ETHUSDT,3581.27,34.8,3584.3786,3645.6143,3683.586,3556.6578,-33.9636,-29.3377,-4.6259,3747.3763,3640.617,3533.8577,579175.438,3543.5335,Mantener
2025-07-23T22:02:45.699524,SUSDT,0.3382,14.31,0.3431,0.36,0.3718,0.3811,-0.0099,-0.0082,-0.0017,0.3881,0.3591,0.33,-9377375.8,0.3822,Mantener
2025-07-23T22:02:47.097842,MANAUSDT,0.3125,16.18,0.3182,0.3348,0.3423,0.3356,-0.009,-0.0068,-0.0023,0.3629,0.3341,0.3053,-7039926.0,0.3368,Comprar
